s_id,link_id,start_lon,start_lat,end_lon,end_lat
3250013524_0000,3250013524,127.556021,34.824087,127.555957,34.824534
3250013524_0001,3250013524,127.555957,34.824534,127.555948,34.824566
3280202303_0000,3280202303,127.703324,35.051977,127.703318,35.051869
3260233800_0000,3260233800,127.542526,34.91732,127.542124,34.917014
3260233800_0001,3260233800,127.542124,34.917014,127.541689,34.916744
3260233800_0002,3260233800,127.541689,34.916744,127.541167,34.916627
3260233800_0003,3260233800,127.541167,34.916627,127.540668,34.916568
3250005876_0000,3250005876,127.580129,34.716889,127.580651,34.717019
3250005876_0001,3250005876,127.580651,34.717019,127.581175,34.717145
3250005876_0002,3250005876,127.581175,34.717145,127.5817,34.717271
3250005876_0003,3250005876,127.5817,34.717271,127.582224,34.717397
3250005876_0004,3250005876,127.582224,34.717397,127.582748,34.717523
3250005876_0005,3250005876,127.582748,34.717523,127.583272,34.717649
3250005876_0006,3250005876,127.583272,34.717649,127.583725,34.7178
3280010134_0000,3280010134,127.586047,34.955995,127.586216,34.955566
3280010134_0001,3280010134,127.586216,34.955566,127.586384,34.955137
3280010134_0002,3280010134,127.586384,34.955137,127.586403,34.95509
3250185215_0000,3250185215,127.767607,34.513391,127.767365,34.513232
3280520300_0000,3280520300,127.586058,34.956317,127.585883,34.956744
3280520300_0001,3280520300,127.585883,34.956744,127.585795,34.956955
3250119605_0000,3250119605,127.601806,34.770807,127.60197,34.770748
3260003019_0000,3260003019,127.526995,34.880984,127.526976,34.880533
3260003019_0001,3260003019,127.526976,34.880533,127.526964,34.880165
3250005877_0000,3250005877,127.589357,34.744134,127.588883,34.743915
3250005877_0001,3250005877,127.588883,34.743915,127.588391,34.74372
3250005877_0002,3250005877,127.588391,34.74372,127.587885,34.743559
3250005877_0003,3250005877,127.587885,34.743559,127.587341,34.743571
3250005877_0004,3250005877,127.587341,34.743571,127.586906,34.743645
3250016208_0000,3250016208,127.551171,34.82768,127.551561,34.827364
3250016208_0001,3250016208,127.551561,34.827364,127.551953,34.82705
3250016208_0002,3250016208,127.551953,34.82705,127.552342,34.826733
3250016208_0003,3250016208,127.552342,34.826733,127.55272,34.826408
3250016208_0004,3250016208,127.55272,34.826408,127.553098,34.826082
3250016208_0005,3250016208,127.553098,34.826082,127.553473,34.825755
3250016208_0006,3250016208,127.553473,34.825755,127.553828,34.825423
3280519600_0000,3280519600,127.583565,34.962302,127.58338,34.961883
3280519600_0001,3280519600,127.58338,34.961883,127.583014,34.961551
3280519600_0002,3280519600,127.583014,34.961551,127.582617,34.961241
3280519600_0003,3280519600,127.582617,34.961241,127.582202,34.960949
3280519600_0004,3280519600,127.582202,34.960949,127.581693,34.960788
3280519600_0005,3280519600,127.581693,34.960788,127.581379,34.960761
3260922000_0000,3260922000,127.542163,34.843498,127.54236,34.843317
3250013535_0000,3250013535,127.564691,34.796116,127.56436,34.796475
3250013535_0001,3250013535,127.56436,34.796475,127.564069,34.796854
3250013535_0002,3250013535,127.564069,34.796854,127.563834,34.797261
3250013535_0003,3250013535,127.563834,34.797261,127.563598,34.797667
3250013535_0004,3250013535,127.563598,34.797667,127.56336,34.798073
3250013535_0005,3250013535,127.56336,34.798073,127.563195,34.7985
3250013535_0006,3250013535,127.563195,34.7985,127.563062,34.798937
3250013535_0007,3250013535,127.563062,34.798937,127.562925,34.799374
3250013535_0008,3250013535,127.562925,34.799374,127.562813,34.799701
3260078303_0000,3260078303,127.534498,34.9155,127.534954,34.91566
3260078303_0001,3260078303,127.534954,34.91566,127.535492,34.915593
3260078303_0002,3260078303,127.535492,34.915593,127.536,34.915438
3260078303_0003,3260078303,127.536,34.915438,127.536354,34.915095
3260078303_0004,3260078303,127.536354,34.915095,127.536812,34.914868
3260078303_0005,3260078303,127.536812,34.914868,127.537048,34.914857
3260002907_0000,3260002907,127.528277,34.870725,127.52832,34.871045
3250002814_0000,3250002814,127.580626,34.690688,127.580363,34.690294
3250002814_0001,3250002814,127.580363,34.690294,127.580364,34.689847
3250002814_0002,3250002814,127.580364,34.689847,127.580438,34.689501
3260002906_0000,3260002906,127.534008,34.899232,127.533886,34.89967
3260002906_0001,3260002906,127.533886,34.89967,127.533752,34.899918
3250013514_0000,3250013514,127.556964,34.813498,127.556903,34.813923
3280520301_0000,3280520301,127.58507,34.958715,127.585026,34.958827
3280520100_0000,3280520100,127.585026,34.958827,127.584862,34.959257
3280520100_0001,3280520100,127.584862,34.959257,127.584699,34.959687
3280520100_0002,3280520100,127.584699,34.959687,127.584535,34.960118
3280520100_0003,3280520100,127.584535,34.960118,127.584371,34.960548
3280520100_0004,3280520100,127.584371,34.960548,127.584208,34.960978
3280520100_0005,3280520100,127.584208,34.960978,127.584129,34.961185
3250005821_0000,3250005821,127.566761,34.655466,127.56636,34.65577
3250005821_0001,3250005821,127.56636,34.65577,127.566015,34.656114
3250005821_0002,3250005821,127.566015,34.656114,127.565655,34.65642
3260001302_0000,3260001302,127.536193,34.858541,127.536111,34.858689
3250001523_0000,3250001523,127.574495,34.678156,127.574742,34.678557
3250001523_0001,3250001523,127.574742,34.678557,127.574974,34.678965
3250001523_0002,3250001523,127.574974,34.678965,127.575235,34.679361
3250001523_0003,3250001523,127.575235,34.679361,127.575554,34.679726
3250001523_0004,3250001523,127.575554,34.679726,127.575849,34.680105
3250001523_0005,3250001523,127.575849,34.680105,127.576114,34.680498
3250001523_0006,3250001523,127.576114,34.680498,127.576236,34.680643
3280202202_0000,3280202202,127.723748,35.063921,127.723788,35.064366
3280202202_0001,3280202202,127.723788,35.064366,127.724022,35.064764
3280202202_0002,3280202202,127.724022,35.064764,127.724153,35.065188
3280202202_0003,3280202202,127.724153,35.065188,127.723798,35.065523
3280202202_0004,3280202202,127.723798,35.065523,127.723871,35.065966
3280202202_0005,3280202202,127.723871,35.065966,127.723971,35.066409
3280202202_0006,3280202202,127.723971,35.066409,127.724061,35.066567
3280010015_0000,3280010015,127.58673,34.941893,127.587214,34.942097
3280010015_0001,3280010015,127.587214,34.942097,127.587519,34.94247
3280010015_0002,3280010015,127.587519,34.94247,127.587668,34.942661
3260003009_0000,3260003009,127.533877,34.899225,127.533872,34.899116
3280519703_0000,3280519703,127.580486,34.960881,127.581006,34.960739
3280519703_0001,3280519703,127.581006,34.960739,127.581536,34.960651
3280519703_0002,3280519703,127.581536,34.960651,127.582059,34.96078
3280519703_0003,3280519703,127.582059,34.96078,127.582291,34.960869
3250185320_0000,3250185320,127.759532,34.546204,127.759359,34.546631
3250185320_0001,3250185320,127.759359,34.546631,127.759106,34.547029
3250185320_0002,3250185320,127.759106,34.547029,127.758783,34.54739
3250185320_0003,3250185320,127.758783,34.54739,127.758383,34.547696
3250185320_0004,3250185320,127.758383,34.547696,127.757924,34.547937
3250185320_0005,3250185320,127.757924,34.547937,127.75743,34.548127
3250185320_0006,3250185320,127.75743,34.548127,127.75693,34.548306
3250185320_0007,3250185320,127.75693,34.548306,127.756431,34.548485
3250185320_0008,3250185320,127.756431,34.548485,127.755944,34.548661
3280010110_0000,3280010110,127.580958,34.942776,127.580449,34.942609
3280010110_0001,3280010110,127.580449,34.942609,127.580424,34.9426
3260236203_0000,3260236203,127.55191,34.923724,127.551962,34.923824
3280202310_0000,3280202310,127.723963,35.06664,127.723794,35.06622
3280202310_0001,3280202310,127.723794,35.06622,127.723694,35.065777
3280202310_0002,3280202310,127.723694,35.065777,127.723791,35.065368
3280202310_0003,3280202310,127.723791,35.065368,127.72399,35.065004
3280202310_0004,3280202310,127.72399,35.065004,127.723798,35.064592
3280202310_0005,3280202310,127.723798,35.064592,127.723622,35.064178
3280202310_0006,3280202310,127.723622,35.064178,127.723617,35.063961
3260003038_0000,3260003038,127.527894,34.884792,127.527753,34.884357
3260003038_0001,3260003038,127.527753,34.884357,127.527626,34.883919
3260003038_0002,3260003038,127.527626,34.883919,127.527612,34.88388
3250005827_0000,3250005827,127.567216,34.72706,127.566917,34.726683
3250005827_0001,3250005827,127.566917,34.726683,127.566656,34.726287
3250005827_0002,3250005827,127.566656,34.726287,127.566469,34.72591
3280010118_0000,3280010118,127.588344,34.950171,127.588491,34.949737
3280010118_0001,3280010118,127.588491,34.949737,127.588505,34.949697
3250185205_0000,3250185205,127.761687,34.534231,127.762058,34.533902
3250185205_0001,3250185205,127.762058,34.533902,127.762425,34.533568
3250185205_0002,3250185205,127.762425,34.533568,127.762762,34.533215
3250185205_0003,3250185205,127.762762,34.533215,127.7631,34.532861
3250185205_0004,3250185205,127.7631,34.532861,127.763179,34.532783
3280010127_0000,3280010127,127.580424,34.9426,127.579924,34.942418
3280010127_0001,3280010127,127.579924,34.942418,127.579426,34.942234
3280010127_0002,3280010127,127.579426,34.942234,127.579049,34.942043
3250005778_0000,3250005778,127.569231,34.648698,127.569315,34.648253
3250005778_0001,3250005778,127.569315,34.648253,127.569427,34.647812
3250005778_0002,3250005778,127.569427,34.647812,127.569786,34.647485
3250005778_0003,3250005778,127.569786,34.647485,127.570181,34.647178
3250005778_0004,3250005778,127.570181,34.647178,127.570312,34.646746
3250005778_0005,3250005778,127.570312,34.646746,127.570313,34.64664
3280010115_0000,3280010115,127.588692,34.949275,127.589048,34.948933
3280010115_0001,3280010115,127.589048,34.948933,127.589407,34.948592
3280010115_0002,3280010115,127.589407,34.948592,127.589762,34.94825
3280010115_0003,3280010115,127.589762,34.94825,127.590012,34.947862
3280010115_0004,3280010115,127.590012,34.947862,127.590018,34.947412
3280010115_0005,3280010115,127.590018,34.947412,127.589981,34.946963
3280010115_0006,3280010115,127.589981,34.946963,127.589933,34.946582
3280092001_0000,3280092001,127.578713,34.942347,127.578832,34.942318
3280201400_0000,3280201400,127.692875,35.050006,127.692469,35.049704
3280201400_0001,3280201400,127.692469,35.049704,127.692134,35.049365
3280201400_0002,3280201400,127.692134,35.049365,127.692106,35.049239
3280201704_0000,3280201704,127.693304,35.05015,127.693407,35.050217
3280202313_0000,3280202313,127.717009,35.058548,127.716658,35.058202
3280202313_0001,3280202313,127.716658,35.058202,127.716325,35.05785
3280202313_0002,3280202313,127.716325,35.05785,127.71653,35.05749
3280202313_0003,3280202313,127.71653,35.05749,127.71654,35.057057
3280202313_0004,3280202313,127.71654,35.057057,127.716116,35.056939
3280202313_0005,3280202313,127.716116,35.056939,127.715738,35.057252
3280202313_0006,3280202313,127.715738,35.057252,127.715325,35.057114
3280202313_0007,3280202313,127.715325,35.057114,127.715419,35.056775
3250005838_0000,3250005838,127.586196,34.743405,127.585822,34.743082
3250005838_0001,3250005838,127.585822,34.743082,127.585393,34.742805
3250005838_0002,3250005838,127.585393,34.742805,127.585039,34.742462
3250005838_0003,3250005838,127.585039,34.742462,127.584688,34.742117
3250005838_0004,3250005838,127.584688,34.742117,127.584542,34.741692
3250005838_0005,3250005838,127.584542,34.741692,127.58465,34.741256
3250005838_0006,3250005838,127.58465,34.741256,127.584962,34.741049
3250001524_0000,3250001524,127.561244,34.666486,127.561319,34.666932
3250001524_0001,3250001524,127.561319,34.666932,127.561372,34.667381
3250001524_0002,3250001524,127.561372,34.667381,127.561425,34.667829
3250001524_0003,3250001524,127.561425,34.667829,127.561465,34.668279
3250001524_0004,3250001524,127.561465,34.668279,127.561498,34.668729
3250001524_0005,3250001524,127.561498,34.668729,127.561526,34.668919
3250016222_0000,3250016222,127.543203,34.841241,127.542992,34.840825
3250016222_0001,3250016222,127.542992,34.840825,127.542815,34.840399
3250016222_0002,3250016222,127.542815,34.840399,127.542809,34.839952
3250016222_0003,3250016222,127.542809,34.839952,127.542915,34.83951
3250016222_0004,3250016222,127.542915,34.83951,127.543149,34.839103
3250016222_0005,3250016222,127.543149,34.839103,127.543241,34.838947
3250185218_0000,3250185218,127.743454,34.551955,127.743998,34.551978
3250185218_0001,3250185218,127.743998,34.551978,127.744513,34.551854
3250185218_0002,3250185218,127.744513,34.551854,127.745036,34.551757
3250185218_0003,3250185218,127.745036,34.551757,127.74557,34.551841
3250185218_0004,3250185218,127.74557,34.551841,127.74611,34.551903
3250185218_0005,3250185218,127.74611,34.551903,127.746642,34.551997
3250185218_0006,3250185218,127.746642,34.551997,127.747171,34.552097
3250185218_0007,3250185218,127.747171,34.552097,127.747671,34.551968
3250185218_0008,3250185218,127.747671,34.551968,127.747925,34.551785
3280202307_0000,3280202307,127.720388,35.060636,127.719963,35.060359
3280202307_0001,3280202307,127.719963,35.060359,127.719492,35.060128
3280202307_0002,3280202307,127.719492,35.060128,127.719023,35.059895
3280202307_0003,3280202307,127.719023,35.059895,127.718582,35.05963
3280202307_0004,3280202307,127.718582,35.05963,127.718143,35.059374
3280202307_0005,3280202307,127.718143,35.059374,127.717697,35.059116
3280202307_0006,3280202307,127.717697,35.059116,127.717304,35.058802
3280202307_0007,3280202307,127.717304,35.058802,127.717009,35.058548
3250185201_0000,3250185201,127.747925,34.551785,127.748209,34.551408
3250185201_0001,3250185201,127.748209,34.551408,127.748462,34.551016
3250185201_0002,3250185201,127.748462,34.551016,127.748931,34.550825
3250185201_0003,3250185201,127.748931,34.550825,127.74947,34.55085
3250185201_0004,3250185201,127.74947,34.55085,127.749921,34.550619
3250185201_0005,3250185201,127.749921,34.550619,127.750185,34.550227
3250185201_0006,3250185201,127.750185,34.550227,127.750418,34.54982
3250185201_0007,3250185201,127.750418,34.54982,127.750634,34.549407
3250185201_0008,3250185201,127.750634,34.549407,127.751003,34.549084
3250185201_0009,3250185201,127.751003,34.549084,127.751064,34.549053
3260003001_0000,3260003001,127.531133,34.911299,127.530724,34.911002
3260003001_0001,3260003001,127.530724,34.911002,127.530224,34.910832
3260003001_0002,3260003001,127.530224,34.910832,127.529706,34.91069
3260003001_0003,3260003001,127.529706,34.91069,127.529175,34.910734
3260003001_0004,3260003001,127.529175,34.910734,127.528666,34.910576
3260003001_0005,3260003001,127.528666,34.910576,127.52859,34.910543
3250095102_0000,3250095102,127.62164,34.762154,127.621473,34.762176
3250185333_0000,3250185333,127.771788,34.51436,127.772042,34.514758
3250185333_0001,3250185333,127.772042,34.514758,127.772387,34.515102
3250185333_0002,3250185333,127.772387,34.515102,127.772838,34.515354
3250185333_0003,3250185333,127.772838,34.515354,127.77328,34.515617
3250185333_0004,3250185333,127.77328,34.515617,127.773727,34.515873
3250185333_0005,3250185333,127.773727,34.515873,127.774255,34.51594
3250185333_0006,3250185333,127.774255,34.51594,127.774797,34.515899
3250185333_0007,3250185333,127.774797,34.515899,127.775337,34.515935
3250185333_0008,3250185333,127.775337,34.515935,127.775592,34.516021
3250002124_0000,3250002124,127.568409,34.676385,127.567869,34.676317
3250002124_0001,3250002124,127.567869,34.676317,127.56733,34.67625
3250002124_0002,3250002124,127.56733,34.67625,127.566794,34.676166
3250002124_0003,3250002124,127.566794,34.676166,127.566264,34.67606
3250002124_0004,3250002124,127.566264,34.67606,127.565749,34.675913
3250002124_0005,3250002124,127.565749,34.675913,127.565333,34.675745
3250119609_0000,3250119609,127.592958,34.77061,127.593459,34.77079
3250119609_0001,3250119609,127.593459,34.77079,127.593959,34.770971
3250119609_0002,3250119609,127.593959,34.770971,127.594456,34.771157
3250119609_0003,3250119609,127.594456,34.771157,127.594954,34.771342
3250119609_0004,3250119609,127.594954,34.771342,127.595452,34.771528
3250119609_0005,3250119609,127.595452,34.771528,127.595951,34.771711
3250119609_0006,3250119609,127.595951,34.771711,127.596464,34.771866
3250119609_0007,3250119609,127.596464,34.771866,127.596768,34.771877
3260236303_0000,3260236303,127.548838,34.920723,127.548761,34.920694
3260016809_0000,3260016809,127.576566,34.938447,127.576681,34.938888
3260016809_0001,3260016809,127.576681,34.938888,127.57679,34.939253
3250001512_0000,3250001512,127.563051,34.674402,127.563393,34.674753
3250001512_0001,3250001512,127.563393,34.674753,127.563817,34.67502
3250001512_0002,3250001512,127.563817,34.67502,127.564324,34.675184
3250001512_0003,3250001512,127.564324,34.675184,127.564811,34.675387
3250001512_0004,3250001512,127.564811,34.675387,127.565291,34.675601
3250001512_0005,3250001512,127.565291,34.675601,127.565776,34.675805
3250001512_0006,3250001512,127.565776,34.675805,127.56629,34.675954
3250001512_0007,3250001512,127.56629,34.675954,127.566396,34.675977
3250002107_0000,3250002107,127.561456,34.669618,127.561419,34.669168
3250002107_0001,3250002107,127.561419,34.669168,127.561415,34.669126
3250013526_0000,3250013526,127.569871,34.790844,127.569739,34.790965
3250010602_0000,3250010602,127.582417,34.777168,127.58248,34.776721
3250010602_0001,3250010602,127.58248,34.776721,127.582624,34.776287
3250010602_0002,3250010602,127.582624,34.776287,127.582802,34.775861
3250010602_0003,3250010602,127.582802,34.775861,127.582978,34.775434
3250010602_0004,3250010602,127.582978,34.775434,127.583179,34.775015
3250010602_0005,3250010602,127.583179,34.775015,127.583388,34.774599
3250010602_0006,3250010602,127.583388,34.774599,127.583626,34.774193
3250010602_0007,3250010602,127.583626,34.774193,127.583889,34.773798
3250010602_0008,3250010602,127.583889,34.773798,127.583999,34.773657
3260235101_0000,3260235101,127.55976,34.929198,127.559355,34.928896
3260235101_0001,3260235101,127.559355,34.928896,127.558963,34.928581
3260235101_0002,3260235101,127.558963,34.928581,127.558571,34.928267
3260235101_0003,3260235101,127.558571,34.928267,127.558178,34.927953
3260235101_0004,3260235101,127.558178,34.927953,127.557769,34.927655
3260235101_0005,3260235101,127.557769,34.927655,127.55734,34.927375
3260235101_0006,3260235101,127.55734,34.927375,127.557039,34.927101
3250013511_0000,3250013511,127.555872,34.821877,127.555959,34.822322
3250013511_0001,3250013511,127.555959,34.822322,127.556043,34.822767
3250013511_0002,3250013511,127.556043,34.822767,127.556038,34.823217
3250013511_0003,3250013511,127.556038,34.823217,127.55603,34.82347
3280199600_0000,3280199600,127.68747,35.044401,127.686939,35.04431
3280199600_0001,3280199600,127.686939,35.04431,127.686862,35.044287
3260079301_0000,3260079301,127.539869,34.916207,127.540389,34.916348
3260079301_0001,3260079301,127.540389,34.916348,127.540741,34.916467
3250010505_0000,3250010505,127.58317,34.780435,127.583241,34.780878
3250010505_0001,3250010505,127.583241,34.780878,127.583172,34.781324
3250010505_0002,3250010505,127.583172,34.781324,127.582964,34.781737
3250010505_0003,3250010505,127.582964,34.781737,127.582631,34.782092
3250010505_0004,3250010505,127.582631,34.782092,127.582273,34.782433
3250010505_0005,3250010505,127.582273,34.782433,127.581908,34.782768
3250010505_0006,3250010505,127.581908,34.782768,127.581575,34.783125
3250010505_0007,3250010505,127.581575,34.783125,127.581498,34.783369
3250005820_0000,3250005820,127.579145,34.736327,127.57961,34.73609
3250005820_0001,3250005820,127.57961,34.73609,127.579927,34.735746
3250005820_0002,3250005820,127.579927,34.735746,127.579799,34.735312
3250005820_0003,3250005820,127.579799,34.735312,127.579624,34.734886
3250005820_0004,3250005820,127.579624,34.734886,127.579449,34.734459
3250005820_0005,3250005820,127.579449,34.734459,127.579284,34.734029
3250005820_0006,3250005820,127.579284,34.734029,127.57912,34.733599
3250005820_0007,3250005820,127.57912,34.733599,127.578939,34.733174
3250005820_0008,3250005820,127.578939,34.733174,127.578847,34.733
3250016113_0000,3250016113,127.553315,34.826051,127.553163,34.826182
3250011701_0000,3250011701,127.579953,34.786086,127.579591,34.786146
3250010600_0000,3250010600,127.580205,34.785936,127.58074,34.785844
3250010600_0001,3250010600,127.58074,34.785844,127.581219,34.785639
3250010600_0002,3250010600,127.581219,34.785639,127.581565,34.785291
3250010600_0003,3250010600,127.581565,34.785291,127.581711,34.784862
3250010600_0004,3250010600,127.581711,34.784862,127.581704,34.784412
3250010600_0005,3250010600,127.581704,34.784412,127.581471,34.784011
3250010600_0006,3250010600,127.581471,34.784011,127.58136,34.783574
3250010600_0007,3250010600,127.58136,34.783574,127.581367,34.783362
3280201806_0000,3280201806,127.69657,35.050374,127.697018,35.050632
3280201806_0001,3280201806,127.697018,35.050632,127.697524,35.050801
3280201806_0002,3280201806,127.697524,35.050801,127.698055,35.050728
3280201806_0003,3280201806,127.698055,35.050728,127.698588,35.050645
3280201806_0004,3280201806,127.698588,35.050645,127.699112,35.050769
3280201806_0005,3280201806,127.699112,35.050769,127.69963,35.050912
3280201806_0006,3280201806,127.69963,35.050912,127.700018,35.050957
3250002101_0000,3250002101,127.579979,34.688181,127.579635,34.687831
3250002101_0001,3250002101,127.579635,34.687831,127.579346,34.687453
3250002101_0002,3250002101,127.579346,34.687453,127.579281,34.687159
3280199900_0000,3280199900,127.689507,35.045708,127.689581,35.046154
3280199900_0001,3280199900,127.689581,35.046154,127.689643,35.046591
3280199900_0002,3280199900,127.689643,35.046591,127.689673,35.047035
3280199900_0003,3280199900,127.689673,35.047035,127.689789,35.047437
3280199900_0004,3280199900,127.689789,35.047437,127.690281,35.047634
3280199900_0005,3280199900,127.690281,35.047634,127.690654,35.047964
3280199900_0006,3280199900,127.690654,35.047964,127.691089,35.048234
3280199900_0007,3280199900,127.691089,35.048234,127.691491,35.048536
3280199900_0008,3280199900,127.691491,35.048536,127.691807,35.048904
3280199900_0009,3280199900,127.691807,35.048904,127.692056,35.049138
3250005823_0000,3250005823,127.586906,34.743645,127.586383,34.743577
3250005823_0001,3250005823,127.586383,34.743577,127.586196,34.743405
3280010001_0000,3280010001,127.577736,34.941368,127.57816,34.941506
3250185231_0000,3250185231,127.778041,34.519081,127.778066,34.518632
3250185231_0001,3250185231,127.778066,34.518632,127.777982,34.518189
3250185231_0002,3250185231,127.777982,34.518189,127.777851,34.517752
3250185231_0003,3250185231,127.777851,34.517752,127.777612,34.51735
3250185231_0004,3250185231,127.777612,34.51735,127.777194,34.517067
3250185231_0005,3250185231,127.777194,34.517067,127.776718,34.516849
3250185231_0006,3250185231,127.776718,34.516849,127.776298,34.516563
3250185231_0007,3250185231,127.776298,34.516563,127.775865,34.516291
3250185231_0008,3250185231,127.775865,34.516291,127.775538,34.516129
3260236301_0000,3260236301,127.553015,34.926404,127.552852,34.925974
3260236301_0001,3260236301,127.552852,34.925974,127.552689,34.925543
3260236301_0002,3260236301,127.552689,34.925543,127.552525,34.925113
3260236301_0003,3260236301,127.552525,34.925113,127.55232,34.924696
3260236301_0004,3260236301,127.55232,34.924696,127.552094,34.924285
3260236301_0005,3260236301,127.552094,34.924285,127.551874,34.923873
3260236301_0006,3260236301,127.551874,34.923873,127.551866,34.923857
3250010603_0000,3250010603,127.581367,34.783362,127.581568,34.782952
3250010603_0001,3250010603,127.581568,34.782952,127.581913,34.782603
3250010603_0002,3250010603,127.581913,34.782603,127.582275,34.782266
3250010603_0003,3250010603,127.582275,34.782266,127.582633,34.781926
3250010603_0004,3250010603,127.582633,34.781926,127.582936,34.781554
3250010603_0005,3250010603,127.582936,34.781554,127.583085,34.781123
3250010603_0006,3250010603,127.583085,34.781123,127.583101,34.780674
3250010603_0007,3250010603,127.583101,34.780674,127.583045,34.780468
3260235200_0000,3260235200,127.560742,34.929705,127.561227,34.929914
3260235200_0001,3260235200,127.561227,34.929914,127.561739,34.930071
3260235200_0002,3260235200,127.561739,34.930071,127.562276,34.930157
3260235200_0003,3260235200,127.562276,34.930157,127.562822,34.930183
3260235200_0004,3260235200,127.562822,34.930183,127.563368,34.930169
3260235200_0005,3260235200,127.563368,34.930169,127.563915,34.930157
3260235200_0006,3260235200,127.563915,34.930157,127.564462,34.930142
3260235200_0007,3260235200,127.564462,34.930142,127.564531,34.930138
3250008402_0000,3250008402,127.621455,34.762059,127.621734,34.761673
3250008402_0001,3250008402,127.621734,34.761673,127.622186,34.761433
3250008402_0002,3250008402,127.622186,34.761433,127.622715,34.761325
3250008402_0003,3250008402,127.622715,34.761325,127.623238,34.761202
3250008402_0004,3250008402,127.623238,34.761202,127.623717,34.760997
3250008402_0005,3250008402,127.623717,34.760997,127.62424,34.760869
3250008402_0006,3250008402,127.62424,34.760869,127.624757,34.760938
3250008402_0007,3250008402,127.624757,34.760938,127.625091,34.761288
3250008402_0008,3250008402,127.625091,34.761288,127.625212,34.76149
3280520003_0000,3280520003,127.584681,34.959372,127.584845,34.958942
3280520003_0001,3280520003,127.584845,34.958942,127.584919,34.958747
3250013534_0000,3250013534,127.558182,34.806636,127.557839,34.806987
3250013534_0001,3250013534,127.557839,34.806987,127.55753,34.807356
3250013534_0002,3250013534,127.55753,34.807356,127.55727,34.80775
3250013534_0003,3250013534,127.55727,34.80775,127.557141,34.808187
3250013534_0004,3250013534,127.557141,34.808187,127.557066,34.808633
3250013534_0005,3250013534,127.557066,34.808633,127.557032,34.808873
3250013506_0000,3250013506,127.562395,34.800915,127.562241,34.801348
3250013506_0001,3250013506,127.562241,34.801348,127.562084,34.801779
3250013506_0002,3250013506,127.562084,34.801779,127.561883,34.802198
3250013506_0003,3250013506,127.561883,34.802198,127.561683,34.802618
3250013506_0004,3250013506,127.561683,34.802618,127.561483,34.803037
3250013506_0005,3250013506,127.561483,34.803037,127.56128,34.803456
3250013506_0006,3250013506,127.56128,34.803456,127.561076,34.803874
3250013506_0007,3250013506,127.561076,34.803874,127.560742,34.804225
3250013506_0008,3250013506,127.560742,34.804225,127.560392,34.804546
3280092000_0000,3280092000,127.578713,34.942347,127.578478,34.94194
3280092000_0001,3280092000,127.578478,34.94194,127.578136,34.941589
3280092000_0002,3280092000,127.578136,34.941589,127.57811,34.941564
3250001526_0000,3250001526,127.57775,34.683089,127.578124,34.683417
3250001526_0001,3250001526,127.578124,34.683417,127.578397,34.683802
3250001526_0002,3250001526,127.578397,34.683802,127.578527,34.684239
3250001526_0003,3250001526,127.578527,34.684239,127.578686,34.68467
3250001526_0004,3250001526,127.578686,34.68467,127.5789,34.685084
3250001526_0005,3250001526,127.5789,34.685084,127.579173,34.685424
3250002830_0000,3250002830,127.592643,34.708459,127.592106,34.708396
3250002830_0001,3250002830,127.592106,34.708396,127.591583,34.708268
3250002830_0002,3250002830,127.591583,34.708268,127.591051,34.708169
3250002830_0003,3250002830,127.591051,34.708169,127.590509,34.708118
3250002830_0004,3250002830,127.590509,34.708118,127.589967,34.708063
3250002830_0005,3250002830,127.589967,34.708063,127.589936,34.70806
3260002929_0000,3260002929,127.532903,34.896867,127.533125,34.897279
3260002929_0001,3260002929,127.533125,34.897279,127.53334,34.897693
3260002929_0002,3260002929,127.53334,34.897693,127.533409,34.897823
3260236101_0000,3260236101,127.545797,34.920395,127.545709,34.920398
3260002947_0000,3260002947,127.534439,34.861647,127.533893,34.861677
3260002947_0001,3260002947,127.533893,34.861677,127.533351,34.861728
3260002947_0002,3260002947,127.533351,34.861728,127.532875,34.861936
3260002947_0003,3260002947,127.532875,34.861936,127.532469,34.862238
3260002947_0004,3260002947,127.532469,34.862238,127.532081,34.862556
3260002947_0005,3260002947,127.532081,34.862556,127.531685,34.862866
3260002947_0006,3260002947,127.531685,34.862866,127.531354,34.863225
3260002947_0007,3260002947,127.531354,34.863225,127.531116,34.863629
3260002947_0008,3260002947,127.531116,34.863629,127.531089,34.863681
3280519101_0000,3280519101,127.579214,34.963225,127.579194,34.963334
3250002827_0000,3250002827,127.57972,34.697228,127.580091,34.696898
3250002827_0001,3250002827,127.580091,34.696898,127.580381,34.69652
3250002827_0002,3250002827,127.580381,34.69652,127.580567,34.696099
3250002827_0003,3250002827,127.580567,34.696099,127.580632,34.695652
3250002827_0004,3250002827,127.580632,34.695652,127.580653,34.695202
3250002827_0005,3250002827,127.580653,34.695202,127.580733,34.694759
3250002827_0006,3250002827,127.580733,34.694759,127.581022,34.694378
3250002827_0007,3250002827,127.581022,34.694378,127.581302,34.693992
3250002827_0008,3250002827,127.581302,34.693992,127.581396,34.69357
3250002827_0009,3250002827,127.581396,34.69357,127.58137,34.693422
3250005847_0000,3250005847,127.575502,34.717138,127.575657,34.717139
3280199700_0000,3280199700,127.686906,35.044185,127.687434,35.044291
3280199700_0001,3280199700,127.687434,35.044291,127.687496,35.044294
3260003017_0000,3260003017,127.526913,34.878405,127.526933,34.877955
